[2025-01-08 09:11:58,351] [semantic.py:269] [INFO] running sam!
[2025-01-08 09:12:02,578] [semantic.py:287] [INFO] Processing '/workspaces/FoodSAM/examples/omelette.jpg'...
[2025-01-08 09:12:05,677] [semantic.py:300] [INFO] sam done!

[2025-01-08 09:12:05,677] [semantic.py:303] [INFO] running semantic seg model!
[2025-01-08 09:12:07,200] [semantic.py:305] [INFO] semantic predict done!

[2025-01-08 09:12:07,200] [semantic.py:308] [INFO] enhance semantic masks
[2025-01-08 09:12:07,226] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/0 assign label: [ 70, potato, 1.00, 0.0149 ]
[2025-01-08 09:12:07,319] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/11 assign label: [ 73, tomato, 0.55, 0.0050 ]
[2025-01-08 09:12:07,320] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/12 assign label: [ 47, pork, 0.46, 0.0026 ]
[2025-01-08 09:12:07,322] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/13 assign label: [ 0, background, 1.00, 0.0080 ]
[2025-01-08 09:12:07,327] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/14 assign label: [ 70, potato, 1.00, 0.0255 ]
[2025-01-08 09:12:07,327] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/15 assign label: [ 73, tomato, 0.92, 0.0038 ]
[2025-01-08 09:12:07,328] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/16 assign label: [ 67, pie, 1.00, 0.0033 ]
[2025-01-08 09:12:07,332] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/17 assign label: [ 70, potato, 0.97, 0.0223 ]
[2025-01-08 09:12:07,333] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/18 assign label: [ 67, pie, 0.63, 0.0054 ]
[2025-01-08 09:12:07,334] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/19 assign label: [ 31, cherry, 0.55, 0.0018 ]
[2025-01-08 09:12:07,334] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/20 assign label: [ 0, background, 1.00, 0.0012 ]
[2025-01-08 09:12:07,335] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/21 assign label: [ 0, background, 1.00, 0.0033 ]
[2025-01-08 09:12:07,336] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/22 assign label: [ 73, tomato, 0.54, 0.0049 ]
[2025-01-08 09:12:07,337] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/23 assign label: [ 47, pork, 0.40, 0.0054 ]
[2025-01-08 09:12:07,337] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/24 assign label: [ 67, pie, 1.00, 0.0009 ]
[2025-01-08 09:12:07,338] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/25 assign label: [ 73, tomato, 0.91, 0.0065 ]
[2025-01-08 09:12:07,339] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/26 assign label: [ 67, pie, 1.00, 0.0039 ]
[2025-01-08 09:12:07,341] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/27 assign label: [ 73, tomato, 0.70, 0.0073 ]
[2025-01-08 09:12:07,341] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/28 assign label: [ 67, pie, 1.00, 0.0008 ]
[2025-01-08 09:12:07,341] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/29 assign label: [ 67, pie, 1.00, 0.0006 ]
[2025-01-08 09:12:07,342] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/30 assign label: [ 49, sausage, 0.65, 0.0030 ]
[2025-01-08 09:12:07,347] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/31 assign label: [ 70, potato, 0.99, 0.0284 ]
[2025-01-08 09:12:07,348] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/32 assign label: [ 67, pie, 1.00, 0.0016 ]
[2025-01-08 09:12:07,348] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/33 assign label: [ 67, pie, 0.70, 0.0014 ]
[2025-01-08 09:12:07,349] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/34 assign label: [ 67, pie, 1.00, 0.0008 ]
[2025-01-08 09:12:07,349] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/35 assign label: [ 70, potato, 0.71, 0.0007 ]
[2025-01-08 09:12:07,349] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/36 assign label: [ 31, cherry, 0.60, 0.0013 ]
[2025-01-08 09:12:07,350] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/37 assign label: [ 67, pie, 0.51, 0.0043 ]
[2025-01-08 09:12:07,350] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/38 assign label: [ 67, pie, 1.00, 0.0007 ]
[2025-01-08 09:12:07,351] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/39 assign label: [ 0, background, 1.00, 0.0004 ]
[2025-01-08 09:12:07,351] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/40 assign label: [ 47, pork, 0.77, 0.0027 ]
[2025-01-08 09:12:07,351] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/41 assign label: [ 67, pie, 1.00, 0.0008 ]
[2025-01-08 09:12:07,352] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/42 assign label: [ 0, background, 1.00, 0.0004 ]
[2025-01-08 09:12:07,352] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/43 assign label: [ 70, potato, 1.00, 0.0005 ]
[2025-01-08 09:12:07,358] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/44 assign label: [ 70, potato, 1.00, 0.0329 ]
[2025-01-08 09:12:07,359] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/45 assign label: [ 67, pie, 0.93, 0.0011 ]
[2025-01-08 09:12:07,359] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/46 assign label: [ 67, pie, 1.00, 0.0007 ]
[2025-01-08 09:12:07,359] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/47 assign label: [ 67, pie, 0.94, 0.0008 ]
[2025-01-08 09:12:07,365] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/48 assign label: [ 70, potato, 1.00, 0.0279 ]
[2025-01-08 09:12:07,366] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/49 assign label: [ 73, tomato, 0.76, 0.0022 ]
[2025-01-08 09:12:07,366] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/50 assign label: [ 67, pie, 1.00, 0.0011 ]
[2025-01-08 09:12:07,366] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/51 assign label: [ 67, pie, 0.81, 0.0029 ]
[2025-01-08 09:12:07,367] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/52 assign label: [ 47, pork, 0.72, 0.0030 ]
[2025-01-08 09:12:07,368] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/53 assign label: [ 67, pie, 0.46, 0.0020 ]
[2025-01-08 09:12:07,369] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/54 assign label: [ 73, tomato, 0.79, 0.0086 ]
[2025-01-08 09:12:07,370] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/55 assign label: [ 67, pie, 1.00, 0.0007 ]
[2025-01-08 09:12:07,370] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/56 assign label: [ 70, potato, 1.00, 0.0005 ]
[2025-01-08 09:12:07,370] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/57 assign label: [ 73, tomato, 0.59, 0.0015 ]
[2025-01-08 09:12:07,370] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/58 assign label: [ 67, pie, 0.81, 0.0003 ]
[2025-01-08 09:12:07,371] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/59 assign label: [ 67, pie, 0.58, 0.0019 ]
[2025-01-08 09:12:07,371] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/60 assign label: [ 67, pie, 1.00, 0.0004 ]
[2025-01-08 09:12:07,371] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/61 assign label: [ 67, pie, 1.00, 0.0004 ]
[2025-01-08 09:12:07,372] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/62 assign label: [ 70, potato, 1.00, 0.0003 ]
[2025-01-08 09:12:07,372] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/63 assign label: [ 73, tomato, 0.75, 0.0024 ]
[2025-01-08 09:12:07,372] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/64 assign label: [ 70, potato, 1.00, 0.0003 ]
[2025-01-08 09:12:07,373] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/65 assign label: [ 67, pie, 0.99, 0.0002 ]
[2025-01-08 09:12:07,373] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/66 assign label: [ 67, pie, 1.00, 0.0006 ]
[2025-01-08 09:12:07,373] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/67 assign label: [ 73, tomato, 0.95, 0.0025 ]
[2025-01-08 09:12:07,374] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/68 assign label: [ 67, pie, 1.00, 0.0008 ]
[2025-01-08 09:12:07,375] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/69 assign label: [ 67, pie, 1.00, 0.0045 ]
[2025-01-08 09:12:07,377] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/70 assign label: [ 0, background, 1.00, 0.0113 ]
[2025-01-08 09:12:07,377] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/71 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,377] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/72 assign label: [ 70, potato, 1.00, 0.0003 ]
[2025-01-08 09:12:07,378] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/73 assign label: [ 73, tomato, 0.82, 0.0051 ]
[2025-01-08 09:12:07,378] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/74 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,379] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/75 assign label: [ 0, background, 0.93, 0.0002 ]
[2025-01-08 09:12:07,379] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/76 assign label: [ 67, pie, 1.00, 0.0003 ]
[2025-01-08 09:12:07,379] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/77 assign label: [ 70, potato, 1.00, 0.0006 ]
[2025-01-08 09:12:07,379] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/78 assign label: [ 67, pie, 1.00, 0.0005 ]
[2025-01-08 09:12:07,380] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/79 assign label: [ 0, background, 1.00, 0.0002 ]
[2025-01-08 09:12:07,380] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/80 assign label: [ 67, pie, 0.89, 0.0016 ]
[2025-01-08 09:12:07,380] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/81 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,380] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/82 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,381] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/83 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,381] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/84 assign label: [ 67, pie, 1.00, 0.0003 ]
[2025-01-08 09:12:07,381] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/85 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,381] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/86 assign label: [ 67, pie, 1.00, 0.0005 ]
[2025-01-08 09:12:07,383] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/87 assign label: [ 49, sausage, 0.57, 0.0088 ]
[2025-01-08 09:12:07,383] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/88 assign label: [ 0, background, 0.96, 0.0004 ]
[2025-01-08 09:12:07,384] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/89 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,384] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/90 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,384] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/91 assign label: [ 0, background, 1.00, 0.0002 ]
[2025-01-08 09:12:07,385] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/92 assign label: [ 47, pork, 0.52, 0.0031 ]
[2025-01-08 09:12:07,385] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/93 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,386] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/94 assign label: [ 73, tomato, 0.72, 0.0033 ]
[2025-01-08 09:12:07,386] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/95 assign label: [ 67, pie, 0.95, 0.0006 ]
[2025-01-08 09:12:07,386] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/96 assign label: [ 67, pie, 0.60, 0.0012 ]
[2025-01-08 09:12:07,386] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/97 assign label: [ 67, pie, 0.69, 0.0006 ]
[2025-01-08 09:12:07,387] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/98 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,387] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/99 assign label: [ 67, pie, 1.00, 0.0006 ]
[2025-01-08 09:12:07,387] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/100 assign label: [ 67, pie, 0.67, 0.0016 ]
[2025-01-08 09:12:07,388] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/101 assign label: [ 67, pie, 1.00, 0.0004 ]
[2025-01-08 09:12:07,388] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/102 assign label: [ 67, pie, 1.00, 0.0003 ]
[2025-01-08 09:12:07,388] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/103 assign label: [ 67, pie, 1.00, 0.0006 ]
[2025-01-08 09:12:07,388] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/104 assign label: [ 0, background, 0.61, 0.0007 ]
[2025-01-08 09:12:07,389] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/105 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,389] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/106 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,389] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/107 assign label: [ 67, pie, 0.85, 0.0004 ]
[2025-01-08 09:12:07,389] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/108 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,390] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/109 assign label: [ 49, sausage, 0.54, 0.0055 ]
[2025-01-08 09:12:07,391] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/110 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,391] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/111 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,391] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/112 assign label: [ 67, pie, 1.00, 0.0005 ]
[2025-01-08 09:12:07,391] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/113 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,392] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/114 assign label: [ 67, pie, 1.00, 0.0053 ]
[2025-01-08 09:12:07,392] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/115 assign label: [ 70, potato, 0.55, 0.0003 ]
[2025-01-08 09:12:07,393] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/116 assign label: [ 0, background, 1.00, 0.0003 ]
[2025-01-08 09:12:07,393] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/117 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,393] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/118 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,393] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/119 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,394] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/120 assign label: [ 49, sausage, 0.55, 0.0033 ]
[2025-01-08 09:12:07,394] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/121 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,394] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/122 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,395] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/123 assign label: [ 67, pie, 1.00, 0.0005 ]
[2025-01-08 09:12:07,395] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/124 assign label: [ 67, pie, 1.00, 0.0003 ]
[2025-01-08 09:12:07,395] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/125 assign label: [ 70, potato, 1.00, 0.0002 ]
[2025-01-08 09:12:07,395] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/126 assign label: [ 0, background, 1.00, 0.0002 ]
[2025-01-08 09:12:07,396] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/127 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,396] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/128 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,396] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/129 assign label: [ 0, background, 1.00, 0.0001 ]
[2025-01-08 09:12:07,396] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/130 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,396] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/131 assign label: [ 73, tomato, 1.00, 0.0005 ]
[2025-01-08 09:12:07,397] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/132 assign label: [ 0, background, 0.93, 0.0002 ]
[2025-01-08 09:12:07,397] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/133 assign label: [ 0, background, 1.00, 0.0003 ]
[2025-01-08 09:12:07,397] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/134 assign label: [ 0, background, 1.00, 0.0003 ]
[2025-01-08 09:12:07,397] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/135 assign label: [ 70, potato, 1.00, 0.0003 ]
[2025-01-08 09:12:07,397] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/136 assign label: [ 0, background, 1.00, 0.0000 ]
[2025-01-08 09:12:07,398] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/137 assign label: [ 70, potato, 0.99, 0.0007 ]
[2025-01-08 09:12:07,398] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/138 assign label: [ 67, pie, 1.00, 0.0002 ]
[2025-01-08 09:12:07,398] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/139 assign label: [ 67, pie, 1.00, 0.0001 ]
[2025-01-08 09:12:07,398] [enhance_semantic_masks.py:28] [INFO] /workspaces/FoodSAM/examples/semantic/omelette/sam_mask/140 assign label: [ 67, pie, 1.00, 0.0003 ]
